(　　) against my parents,rebel
a clever marketing (　　),scheme
a devilish (　　) to cheat people,scheme
a (　　) for anime fans,convention
social (　　),conventions
the Geneva (　　),Convention
a five-day (　　) on global warming,conference
get married without our parents' (　　),consent
(　　) to the proposal,consent
a diplomatic (　　) for the Middle East,initiative
take the (　　) in the game,initiative
the (　　) of Québec,Province
She is touring the (　　).,provinces
a former British (　　),colony
a (　　) of ants,colony
a tribe living on the (　　),frontier
the (　　) of biology,frontiers
a (　　) native to Hokkaido,tribe
a (　　) society,primitive
(　　) minorities,ethnic
get an (　　) phone call,anonymous
media (　　) on the case,coverage
the accident (　　),coverage
fulfill social (　　),obligations
I have no (　　) to attend his party.,obligation
Arranged marriages were the (　　) in the past.,norm
the (　　) of civilized society,norms
file a (　　),patent
(　　) more than 20 inventions,patent
a (　　) lie,patent
She is (　　) to (receive) a pension.,entitled
"an essay (　　) ""My Future""",entitled
(　　) ten million yen to my old school,donate
(　　) blood every three months,donate
pressure to (　　) to the group,conform
(　　) with the regulations,comply
new (　　) on the sale of guns,legislation
the witness's (　　),testimony
a trial by (　　),jury
a (　　) reason for being late,legitimate
(　　) importers,legitimate
(　　) the law,enforce
(　　) his views on us,enforce
the Nazi (　　) in Germany,regime
the government (　　),bureaucracy
government run by a (　　),bureaucracy
(　　) of politicians,corruption
the (　　) of the government,tyranny
the victim of his father's (　　),tyranny
impose (　　) on that country,sanctions
without White House (　　),sanction
take a (　　) every five years,census
a (　　) for the Nobel Prize,candidate
(　　) Kennedy,Senator
the Japanese (　　) to the USA,ambassador
an experienced (　　),diplomat
(　　) camps in Syria,refugee
the issue of the Northern (　　),Territories
Dogs use urine to mark their (　　).,territory
an important (　　),ally
(　　) with a Taiwanese company,ally
the (　　) Bureau of Investigation (FBI),Federal
the (　　) system in Europe,feudal
the Chinese (　　) Party,Communist
Yang is a (　　).,communist
real (　　),estate
own a large (　　),estate
She is a great (　　) to the company.,asset
an increase in tax (　　),revenues
the USA trade (　　) with Japan,deficit
(　　) and industry,commerce
Australian steel (　　),output
an (　　) of 100 kilowatts,output
receive (　　) from the government,subsidies
a (　　) on oil sales,monopoly
online banking (　　),transactions
"a (　　) with 2,000 employees",corporation
a large (　　),enterprise
a joint (　　) between Japanese and Thai companies,enterprise
embark on a joint (　　),venture
(　　) into the unknown,venture
the United Nations (　　),Headquarters
medical (　　),personnel
the (　　) department,personnel
a wide range of (　　),expertise
meet our monthly (　　),quota
store goods in a (　　),warehouse
(　　) in the fields,toil
a life of (　　),toil
(　　) a big project,undertake
The two departments have (　　).,merged
(　　) one company with another,merge
The USA (　　) 50 states.,comprises
Men still (　　) the majority of smokers.,comprise
aircraft engine (　　),components
the basic (　　) of his theory,framework
the (　　) of a building,framework
a (　　) of the device,prototype
build a (　　) of the product,prototype
He is a very (　　) of a politician.,prototype
the political (　　) of the meeting,dimensions
the (　　) of the table,dimensions
write in the (　　),margins
win by a narrow (　　),margin
live in the (　　) of society,margin
Your arguments are not (　　) to this discussion.,relevant
His blood type is not (　　) with hers.,compatible
The letters of the alphabet do not (　　) exactly to their sounds.,correspond
(　　) with her by email,correspond
(　　) twins,identical
a bonus (　　) to 3 months' salary,equivalent
"What is the English (　　) of ""wakame""?",equivalent
a (　　) choice,random
"A (　　) fights for glory, while a soldier fights for justice.",warrior
(　　) on station staff,assaults
send troops to the disaster(　　)affected area,-
remain silent even under (　　),torture
This job is mental (　　).,torture
(　　) an enemy with water,torture
settle the border (　　),dispute
(　　) the election results,dispute
crack down in a (　　),riot
Many Jews went to the USA to escape (　　) in Europe.,persecution
Donald is (　　) by his wife.,dominated
Thousands of seals are (　　) there every year.,slaughtered
(　　) a rebellion,suppress
(　　) my anger,suppress
(　　) to the enemy,surrender
(　　) our castle to the enemy,surrender
have to (　　) with difficulties,contend
(　　) that she is innocent,contend
She is (　　) to (toward) me.,hostile
a (　　) spy,hostile
the (　　) environment of space,hostile
the (　　) of the Titanic,wreck
a nervous (　　),wreck
the death (　　) from the earthquake,toll
pay a (　　) to use the expressway,toll
a (　　)-free number,toll
(　　) the train schedule,disrupt
The music (　　) with my studies.,interfered
Some difficulties (　　) us.,confronted
be (　　) with hardships,confronted
(　　) economic growth,hinder
A bomb (　　) in the warehouse.,exploded
This town's population (　　).,exploded
A bus (　　) (head-on) with a truck.,collided
"I have my (　　) 5,000 yen as a New Year's present.",nephew
the employees and their spouses,Not Found
the (　　) to the throne,heir
a (　　) tale,folk
Old Folks at Home,Not Found
It is easy to relax among your (　　).,peers
(　　) into the darkness,peer
"First, please (　　) to Gate 3.",proceed
He took off his jacket and (　　) to unite his shoelaces.,proceeded
(　　) by the stars,navigate
(　　) the Pacific Ocean,navigate
(　　) around the world,roam
(　　) to neighboring countries,flee
"When he saw me, he (　　) into the room.",retreated
Napoleon's (　　) from Moscow,retreat
(　　) into bed at four in the morning,crawl
a boat (　　) on the waves,drifting
This does not (　　) the fact.,alter
(　　) the basement into an office,convert
be (　　) to Christianity,converted
This shirt has (　　).,shrunk
the (　　) birthdate,shrinking
(　　) the deficit,shrink
The flower (　　) in the heat.,withered
seasonal (　　),transitions
a (　　) of the facts,distortion
(　　) my aesthetic sense,enhance
(　　) the elbows of a jacket with patches,reinforce
(　　) good community relationships,foster
(　　) an orphan,foster
a (　　) parent,foster
experience a family (　　),breakdown
a system (　　),breakdown
suffer a nervous (　　),breakdown
(　　) under the weight of the snow,collapse
the (　　) of the Berlin Wall,collapse
His remark (　　) her speechless.,rendered
(　　) assistance,render
Alcohol (　　) your ability to think.,impairs
Water quality is (　　) rapidly.,deteriorating
(　　) Japan's social welfare system,undermine
(　　) the unemployment problem,tackle
have a lot of money at my (　　),disposal
waste (　　),disposal
We were (　　) to a small room.,confined
be (　　) to a wheelchair after the accident,confined
a (　　) smoking area,designated
(　　) air pollution,regulate
a hormone that (　　) metabolism,regulates
We are (　　) from holding second jobs.,prohibited
Please (　　) from smoking.,refrain
(　　) the spread of the disease,curb
drive over the (　　),curb
(　　) my anger with difficulty,restrain
(　　) the hunting of whales,halt
(　　)! said the soldier.,Halt
The train came to a (　　).,halt
(　　) the discussion,animate
an animated Disney film,Not Found
(　　) economic growth,spur
on the (　　) of the moment,spur
(　　) him to rest,urge
have an (　　) to eat some fish,urge
(　　) a deer into a trap,lure
the (　　) of Hawaii,lure
Light (　　) plant growth.,stimulates
feel (　　) to resign because of the scandal,compelled
(　　) a memo to my secretary,dictate
Tradition (　　) that Chinese people celebrate the New Year lavishly.,dictates
Tears (　　) my vision.,blurred
My vision has (　　).,blurred
(　　) the course of a stream,divert
(　　) his attention,divert
(　　) the decision,reverse
The (　　) is the case.,reverse
in (　　) order,reverse
(　　) my salary by working part-time,supplement
take a vitamin (　　),supplement
a magazine (　　),supplement
Pollution (　　) a threat to fish.,poses
(　　) along the riverbank,stroll
(　　) my shoulders,shrug
(　　) and walk away,shrug
The dog is sniffing at the rug.,Not Found
(　　) and sneeze,sniff
(　　) his daughter,embrace
(　　) many different values,embrace
(　　) her close friend,betray
Her voice (　　) her nervousness.,betrayed
I was (　　) into believing that Kathy was a woman.,deceived
Don't (　　) small children.,bully
He was a (　　) in high school.,bully
(　　) juice from an orange,squeeze
(　　) people into a train,squeeze
(　　) a ticket into an automatic ticket gate,insert
(　　) my comments in the space,insert
(　　) the hood from a jacket,detach
(　　) a product from the market,withdraw
(　　) $300 from an ATM,withdraw
(　　) from the war zone,withdraw
a building that can (　　) major earthquakes,withstand
(　　) strong leadership,exert
(　　) data for a report,compile
(　　) through the photograph,browse
(　　) the Internet,browse
(　　) public opinion,manipulate
(　　) political reform,implement
farming (　　),implements
(　　) the plan from Monday,execute
(　　) the murderer,execute
(　　) the Olympic Games,host
a (　　) of difficulties,host
Our (　　) greeted us at the door.,host
a car (　　) with a driver recorder,mounted
(　　) a horse,mount
Tension is (　　) in the Middle East.,mounting
(　　) black smoke,discharge
be (　　) from the navy,discharged
(　　) the bathtub,drain
(　　) the cooked spaghetti,drain
This playground does not (　　) well.,drain
get (　　) in the rain,soaked
(　　) up new ideas,soak
a lamp (　　) from the ceiling,suspended
(　　) the ferry service,suspend
be (　　) from school,suspended
(　　) oil from olives,extract
(　　) from the novel,extracts
The ambassador was immediately (　　) home.,summoned
(　　) (up) all my strength,summon
(　　) on a huge project,embark
(　　) piles of banknotes into the bag,thrust
(　　) a fork into the piece of beef,thrust
(　　) new markets,penetrate
The bullet (　　) his leg.,penetrated
(　　) deep into the ground,penetrate
Don't (　　) on her privacy.,intrude
(　　) taxes,evade
Solar energy can be (　　) for various purposes.,utilized
My head is (　　) with a fever.,spinning
(　　) a top,spin
(　　) cotton into threads,spin
The helicopter (　　) into the ocean.,plunged
(　　) my hand into the water,plunge
a (　　) old bus,rattling
(　　) some change,rattle
a baby's (　　),rattle
The magician (　　) without trace.,vanished
East Germany (　　) to exist in 1990.,ceased
(　　) makes waste.,Haste
The students (　　) the facts from the teacher.,concealed
(　　) my sorrow with a smile,disguise
(　　) myself as a pirate,disguise
a princess in (　　),disguise
That day (　　) with my birthday.,coincided
Her views (　　) with outs.,coincided
Buddhism (　　) throughout the country.,prevails
"I considered lying, but common sense (　　).",prevailed
(　　) life on Earth,sustain
A strong smell (　　) in the elevator.,lingered
A lot of fans (　　) (on) in the hall.,lingered
The economy is beginning to (　　) after the slump.,revive
(　　) the film industry,revive
(　　) work,resume
The meeting has (　　).,resumed
Could you show me how to write a (　　)?,resume
a (　　) of the day's events,resume
(　　) the elevators regularly,inspect
(　　) the ecology of eels,investigate
(　　) the murder case,investigate
(　　) a small amount of drug,detect
(　　) the slight difference,discern
an (　　) to the North Pole,expedition
the Antarctic (　　),expedition
(　　) in yoga classes,enroll
"2,000 students are (　　) at this college.",enrolled
(　　) children,discipline
keep (break) (　　),discipline
an academic (　　),discipline
(　　) for the exam,cram
(　　) books into my bag,cram
go to (　　) school,cram
the (　　) of hearing,faculty
the (　　) of Engineering,Faculty
a (　　) meeting,faculty
pay my (　　) by bank transfer,tuition
give (　　) in Russian,tuition
receive my (　　),diploma
(　　) new recruits,mentor
a (　　) to the young president,mentor
medical ethics,Not Found
the old (　　) of hard work,ethic
mysteries in (　　),astronomy
The (　　) dig up an ancient pot.,archaeologist
(　　) studying about Neanderthals,anthropologists
(　　) the discovery as a major breakthrough,perceive
(　　) a change in his expression,perceive
(　　) the meaning of life,grasp
(　　) his arm firmly,grasp
beyond my (　　),grasp
(　　) a good idea,conceive
Betty (　　) a child.,conceived
(　　) of a world without war,conceive
(　　) customers' needs,anticipate
eagerly (　　) his arrival,anticipate
No one can (　　) the future.,foresee
(　　) about the future,speculate
(　　) in stocks,speculate
(　　) the meaning from the context,infer
What do you (　　) from these figures?,deduce
(　　) ways to bring more tourists to the town,ponder
(　　) marring her,contemplate
The doctor (　　) me that her life was not in danger.,assured
(　　) the method's efficiency,assess
(　　) the employees' performances,evaluate
(　　) the test results,verify
(　　) with him on this,compromise
(　　) my beliefs,compromise
make a (　　) about the plan,compromise
(　　) an ideal with reality,reconcile
(　　) myself to reality,reconcile
We were (　　) to any possible danger.,alert
A tsunami (　　) was issued.,alert
racial (　　),stereotypes
gain a fresh (　　),perspective
keep the situation in (　　),perspective
I was both excited and worried at the (　　) of becoming a father.,prospect
make a (　　) never to smoke again,vow
(　　) eternal love,vow
rely on my (　　),intuition
Jessi is under the (　　) that he loves her.,illusion
the criterial for judging wine,Not Found
(　　) unfair treatment,tolerate
(　　) some important evidence,overlook
I'll (　　) your mistake this time.,overlook
My room (　　) the Seibe.,overlooks
Japan's consumption of (　　),grain
a (　　) of salt,grain
The village was hit by a severe (　　).,drought
water for (　　),irrigation
The sunset was quite a (　　).,spectacle
The opening ceremony was a magnificent (　　).,spectacle
"at an (　　) of 10,000 meters",altitude
"natural catastrophes such as earthquakes, floods, and (　　)",droughts
develop tooth (　　),decay
The queen's authority is (　　).,decaying
the (　　) of the coastline,erosion
a candle (　　),flame
the Andromeda (　　),Galaxy
A (　　) shot across the night sky.,meteor
I got a (　　) from standing outside.,chill
(　　) a can of orange juice,chill
run through the (　　),meadow
(　　) natural resources,exploit
(　　) foreign workers,exploit
fish (　　) with chemicals,contaminated
(　　) at regular intervals,erupt
Water (　　) when it is heated.,evaporates
(　　) soil,fertile
The lion (　　).,roared
the (　　) of the traffic,roar
birds that (　　) New Zealand,inhabit
(　　) new industries,nurture
(　　) is above nature.,Nurture
Owls sleep by day and hunt by night.,Not Found
Birds learn to fly by (　　).,instinct
Zebras sometimes fall (　　) to lions.,prey
Cats (　　) on mice.,prey
a (　　) dealer,timber
sweet-absorbing (　　),fabric
the (　　) of our society,fabric
(　　) textiles,weave
the (　　) industry,textile
weave (　　) from wool,fabric
(　　) bamboo into a basket,weave
a (　　) translator,competent
have an (　　) view of his future,optimistic
People feel more (　　) when they are abroad.,patriotic
"Sam is really (　　), but at the same time he is so cute.",naughty
a (　　) supporter,vigorous
get (　　) exercise,vigorous
long (　　) walls,solitary
the town's (　　) hotel,solitary
"Emily is very beautiful, but she is a little (　　) in her manner.",vulgar
his (　　) jokes,vulgar
Scientists should be (　　).,skeptical
I am still (　　) by regret.,haunted
The café is my favorite (　　).,haunt
Lisa is (　　) with her weight.,obsessed
I was (　　) on my work.,intent
It was not my (　　) to hurt you.,intent
(　　) in drinking,indulge
someone who (　　) me,indulges
(　　) to his arm,cling
The company recalled cars that had a (　　) in their braking system.,flaw
a (　　) in that product,defect
Skin color is a genetic (　　).,trait
draw an (　　) between the brain and a computer,analogy
have no (　　) in the 20th century,parallel
Two (　　) lines never meet.,parallel
play a (　　) role in the negotiations,crucial
My primary concern is your well(　　)being.,-
(　　) care,primary
an (　　) part of our lives,integral
the (　　) recording of his three interviews,integral
Calcium is (　　) for healthy bones.,vital
have a (　　) impact on humans,profound
face a (　　) reality,grim
(　　) competition,fierce
a (　　) guard dog,fierce
Alaska's (　　) climate,harsh
a (　　) attack on the government,savage
an (　　) problem,acute
an (　　) sense of smell,acute
(　　) alcohol poisoning,acute
an (　　) reply,ambiguous
an (　　) problem,obscure
an (　　) band,obscure
a (　　) article,misleading
Installing this program is quite (　　).,straightforward
He is always (　　).,straightforward
(　　) instructions,explicit
a (　　) alarm system,sophisticated
a (　　) restaurant,sophisticated
an (　　) device to get rid of fleas,ingenious
I'm paid a (　　) salary.,decent
The IT industry is (　　).,thriving
Our children are (　　).,thriving
a man of great (　　),wit
grow up in an (　　) area,affluent
an (　　) meal,elaborate
(　　) the plan,elaborate
(　　) on the circumstances,elaborate
a (　　) reply,prompt
What (　　) you to buy that?,prompted
a (　　) recovery,swift
The pen is mightier than the sword.,Not Found
a restaurant (　　) for its deep-fried chicken,renowned
a (　　) light,dim
a (　　) memory,dim
(　　) the light,dim
a (　　) old room,gloomy
a (　　) forecast,gloomy
"a (　　), rocky mountain",barren
sit (　　) in the morning,idle
(　　) workers,idle
(　　) away the afternoon,idle
a (　　) lecture,tiresome
I got a shock from (　　) electricity.,static
I am (　　) with my hands. (⇔ good at),clumsy
Doris is (　　) of the world.,ignorant
(　　) driving,reckless
make an (　　) decision,arbitrary
a (　　) smell,foul
A red card was given for the (　　).,foul
a (　　) jacket,shabby
Life in this town is (　　).,monotonous
a (　　) rope bridge,crude
(　　) oil,crude
(　　) china,fragile
Paper is (　　) to moisture.,vulnerable
People with high blood pressure are (　　) to heart disease.,vulnerable
The bicycle was covered in (　　).,rust
The pipe rusted.,Not Found
the (　　) of children living in poverty,plight
(　　) weapons,conventional
an (　　) ability to make people laugh,innate
(　　) plants,exotic
a hotel with an (　　) atmosphere,exotic
a (　　) dog,tame
It takes a long time to (　　) a lion.,tame
a (　　) ceremony,solemn
His face suddenly grew (　　).,solemn
a (　　) error,manifest
(　　) dissatisfaction,manifest
a (　　) fog,dense
a (　　) knowledge of Japanese history,superficial
(　　) glass,transparent
His words are not (　　) with his behavior.,consistent
run at a (　　) pace,consistent
give a (　　) account of the event,coherent
Time is money is a (　　) truth.,universal
walk (　　),upright
in an (　　) position,upright
the (　　) cause of the problem,underlying
a (　　) cheer from the crowd,spontaneous
a (　　) exam,mock
(　　) the way the teacher talks,mock
Don't (　　) me any more.,mock
Meg is (　　) to make mistakes.,liable
be (　　) to injury,liable
be (　　) for the accident,liable
The (　　) is also true.,converse
the (　　) point of view,converse
(　　) with a Spanish person,converse
(　　) market research,preliminary
a (　　) round,preliminary
be eliminated in the (　　),preliminaries
his own (　　) of the episode,version
the latest (　　) of the software,version
a people (　　) to Australia,indigenous
Educational standards are (　　).,declining
(　　) his invitation to dinner,decline
a sharp (　　) in unemployment,decline
(　　) our profits,multiply
8 (　　) by 6 is 48.,multiplied
Insects (　　) in summer.,multiply
Land prices have (　　) in the last few years.,soared
An eagle (　　) in the sky.,soared
(　　) knowledge,accumulate
Fat tends to (　　) around the hips.,accumulate
(　　) the speed limit,exceed
Canada is (　　) in natural resources.,abundant
give him (　　) opportunity to succeed,ample
the (　　) national product (GNP),gross
His behavior was really (　　).,gross
an (　　) number of stars,infinite
the (　　) survivor of the accident,sole
a shoe with a rubber (　　),sole
gather fallen leaves into a (　　),heap
a (　　) of French fries,heap
a (　　) of the cost,fraction
round off a (　　),fraction
work as a (　　) interpreter,simultaneous
in (　　) times,medieval
for (　　),decades
We left home at (　　).,dawn
The day began to (　　).,dawn
The truth dawned on me.,Not Found
over a (　　) of five years,span
the average life (　　) of elephants,span
When does this license (　　)?,expire
(　　) the meeting until tomorrow,postpone
These LED lights are (　　) with artificial intelligence.,equipped
(　　) my son with good education,equip
(　　) news all around the world,transmit
(　　) a disease,transmit
He is (　　) with a sense of humor.,endowed
(　　) the land from my grandfather,inherit
(　　) the flight recorder,retrieve
(　　) a file,retrieve
Natural gas has (　　) coal.,displaced
be (　　) by the civil war,displaced
the (　　) between mother and child,bond
buy government (　　),bonds
Christmas tree ornaments,Not Found
"a birth (death, marriage) (　　)",certificate
student (　　),accommodations
Turn left at the (　　).,intersection
bicycles left on the (　　),pavement
a (　　) bridge,pedestrian
a school (　　) to a zoo,excursion
This (　　) looks too tight.,itinerary
as a (　　) of my thanks,token
a subway (bus) (　　),token
"a 10,000(　　)yen gift token",-
wash with laundry (　　),detergent
(　　) an apartment in N.Y.,purchase
the (　　) of a luxury car,purchase
(　　) in a cave,dwell
(　　) on the past,dwell
(　　) delinquency,juvenile
a shy (　　),adolescent
(　　) boys,adolescent
the (　　) stages of the disease,initial
Her (　　) are A.N.,initials
"In English, the subject (　　) the verb.",precedes
four (　　) in the lifecycle of a butterfly,phases
Safety is our highest (　　).,priority
the (　　) that everyone is equal,premise
Smoking is not allowed on the premises.,Not Found
according to (　　),legend
a living (　　) of boxing,legend
a (　　) by Leonardo da Vinci,masterpiece
perform a (　　),ritual
(　　) dances,ritual
an object of (　　),worship
(　　) an idol,worship
(　　) at a shrine,worship
the (　　) of new technology,advent
the (　　) season,Advent
(　　) on the Bible,swear
(　　) at her husband,swear
(　　) to the crime,confess
(　　) my ignorance,confess
(　　) communication,verbal
a 15(　　)minute oral exam,-
(　　) surgery,oral
make an (　　) speech,eloquent
a child's (　　) ability,linguistic
the (　　) of the movie,plot
He was involved in the (　　).,plot
write a (　　) of my speech,draft
be (　　) into the army,drafted
drunk (　　) beer,draft
These (　　) are true.,statements
a bank (　　),statement
Make haste slowly is a kind of (　　).,paradox
"Cool is (　　) for ""nice.""",slang
Can you solve this (　　)?,riddle
Let me (　　) my point.,clarify
posters (　　) in the hall,exhibited
(　　) a great talent for music,exhibit
dinosaur (　　),exhibits
(　　) the character as a selfish person,portray
(　　) his longevity to a glass of wine every day,attribute
have the (　　) of a great leader,attributes
(　　) a grieving friend,console
The title aroused our interest.,Not Found
I was (　　) by someone calling my name.,distracted
(　　) me from my worries,distract
(　　) with him to stay,plead
I (　　) not guilty.,plead
(　　) for freedom,yearn
(　　) to be a pilot,yearn
long for peace,Not Found
Matt (　　) his grandchildren.,adores
(　　) a cry of shock,utter
in an (　　) panic,utter
Oh my God! she (　　).,exclaimed
(　　) the death of the leader,lament
(　　) tears (blood),shed
(　　) light on the problem,shed
(　　) a bad image,shed
A snake regularly (　　) its skin.,sheds
(　　) my boss's rude behavior,resent
(　　) going to the dentist,dread
a deep sense of (　　),dread
I was (　　) by his voice.,startled
Her performance (　　) me.,thrilled
His birthday surprise gave him a (　　).,thrill
He (　　) me in front of my friends.,humiliated
(　　) and look away,blush
A (　　) came over his face.,blush
(　　) on his behavior,frown
look at her with a puzzled (　　),frown
I was (　　) at the cost of the repair.,dismayed
to my (　　),dismay
I was (　　) but endless paperwork.,bewildered
Her strange habit (　　) me.,perplexed
His attitudes always (　　) me.,disgust
feel (　　) at his behavior,disgust
(　　) the neighbor because they are always gossiping,despise
I was (　　) with him for leaving the baby alone in the car.,furious
an (　　) conversation,intimate
his (　　) knowledge of Japan,intimate
(　　) results,intriguing
follow my (　　),conscience
build my (　　),self-esteem
beg for (　　),mercy
It was a (　　) that we had seat belts.,mercy
(　　) for peace,aspirations
Greg is in deep (　　) over her death.,grief
Henry is in great (　　).,distress
The news deeply (　　) me.,distressed
feel sick with (　　),apprehension
the (　　) of smugglers,apprehension
Angie was lost in (　　).,melancholy
feel (　　) for people obsessed with designer clothes,contempt
take her attitude as an (　　),insult
I felt (　　) when nobody agrees with me.,insulted
a real (　　),nuisance
"This drunk, violent man is a (　　) to those around him.",menace
Anne was on the (　　) of tears.,verge
the (　　) of the lake,verge
an (　　) to work hard,incentive
predict the (　　) of his election,outcome
do a (　　) cleaning of the house,thorough
His salary is (　　) to support his family.,adequate
an (　　) estimate,overall
"(　　), prices are still high.",Overall
our (　　) goal,ultimate
a (　　) respect for Edison,genuine
a (　　) Picasso,genuine
the need for (　　) reform,radical
a (　　) magazine,radical
take (　　) measures,drastic
Don't worry about such a (　　) matter.,trivial
That is (　　) impossible.,virtually
The car in front stopped (　　).,abruptly
leave the letter on the desk (　　),deliberately
speak slowly and (　　),deliberately
The roads were icy; (　　) driving was not safe.,hence
"two basic problems; (　　), time and money",namely
"Tom is quiet, (　　) his brother rather than talkative.",whereas
